"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms","Hop_10_IP","Hop_10_Latency_ms"
"2025-11-04 00:30:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","17","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.25.221","4","100.120.31.153","10",,,"72.14.198.152","11","142.251.69.137","11","209.85.244.85","19","142.250.219.206","10"
"2025-11-04 00:33:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","24","True","100","Excelente","192.168.1.1","2","100.120.32.77","5","100.120.25.221","4","100.120.31.153","10","100.120.26.35","12","72.14.198.152","11","142.251.69.137","12","209.85.244.85","19","142.250.219.206","10"
"2025-11-04 00:36:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","25","True","100","Excelente","165.225.214.98","19","8.243.34.13","11","200.189.212.154","14","8.243.145.162","11","172.253.50.119","13","142.250.237.129","13","142.251.134.174","12",,,,
"2025-11-04 00:39:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","38","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.25.221","4","100.120.31.153","12","100.120.26.35","11","72.14.198.152","11","142.251.69.137","12","209.85.244.85","22","142.250.219.206","11"
"2025-11-04 00:42:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","22","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.25.221","4","100.120.31.153","12","100.120.26.35","11","72.14.198.152","11","142.251.69.137","11","209.85.244.85","19","142.250.219.206","10"
"2025-11-04 00:45:10","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","31","True","100","Excelente","192.168.1.1","2","100.120.32.77","4","100.120.25.221","4","100.120.31.153","12","100.120.26.35","14","72.14.198.152","10","142.251.69.137","12","209.85.244.85","20","142.250.219.206","10"
"2025-11-04 00:48:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","22","True","100","Excelente","192.168.1.1","2","100.120.32.77","4","100.120.25.221","4","100.120.31.153","11","100.120.26.35","9","72.14.198.152","10","142.251.69.137","11","209.85.244.85","20","142.250.219.206","11"
"2025-11-04 00:51:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","31","True","100","Excelente","192.168.1.1","6","100.120.32.77","6","100.120.25.221","4",,,"100.120.26.35","10","72.14.198.152","15","142.251.69.137","12","209.85.244.85","20","142.250.219.206","10"
"2025-11-04 00:54:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","38","True","100","Excelente","165.225.214.98","13","8.243.34.13","12","200.189.212.154","12","8.243.145.162","11","172.253.50.119","12","72.14.237.57","11","142.251.133.206","11",,,,
"2025-11-04 00:57:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","22","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.25.221","3","100.120.31.153","10","100.120.26.35","12","72.14.198.152","10","142.251.69.137","12","209.85.244.85","19","142.250.219.206","11"
"2025-11-04 01:00:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","16","True","100","Excelente","192.168.1.1","1","100.120.32.77","3","100.120.25.221","4","100.120.31.153","11","100.120.26.35","11","72.14.198.152","11","142.251.69.137","12","209.85.244.85","19","142.250.219.206","10"
"2025-11-04 01:03:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","26","True","100","Excelente","192.168.1.1","8","100.120.32.77","3","100.120.25.221","4","100.120.31.153","10","100.120.26.35","11","72.14.198.152","11","142.251.69.137","13","209.85.244.85","20","142.250.219.206","11"
"2025-11-04 01:06:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","20","True","100","Excelente","192.168.1.1","1","100.120.32.77","9","100.120.25.221","4","100.120.31.153","11","100.120.26.35","11","72.14.198.152","10","142.251.69.137","11","209.85.244.85","20","142.250.219.206","10"
"2025-11-04 01:09:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","28","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.25.221","3","100.120.31.153","11","100.120.26.35","11","72.14.198.152","12","142.251.69.137","12","209.85.244.85","20","142.250.219.206","9"
"2025-11-04 01:12:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","24","True","100","Excelente","192.168.1.1","1","100.120.32.77","4","100.120.25.221","4","100.120.31.153","11","100.120.26.35","12","72.14.198.152","12","142.251.69.137","12","209.85.244.85","20","142.250.219.206","9"
"2025-11-04 01:15:10","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","23","True","100","Excelente","192.168.1.1","2","100.120.32.77","9","100.120.25.221","6","100.120.31.153","10","100.120.26.35","10","72.14.198.152","10","142.251.69.137","15","209.85.244.85","21","142.250.219.206","12"
