"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms","Hop_10_IP","Hop_10_Latency_ms","Hop_11_IP","Hop_11_Latency_ms"
"2025-11-11 11:00:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","58","True","100","Excelente","8.243.34.13","52",,,"8.243.145.162","50","172.253.76.23","51","172.217.30.142","50",,,,,,
"2025-11-11 11:00:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","21","True","100","Excelente","8.243.34.13","17",,,"8.243.145.162","10","172.253.50.119","10","172.217.28.78","11",,,,,,
"2025-11-11 11:00:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","80","True","67","Aceitável","177.195.26.9","7","200.179.185.9","7",,,"200.230.251.118","70","200.242.4.2","70","142.250.228.55","69","142.251.248.154","69","172.253.74.17","70"
"2025-11-11 11:00:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","6","True","100","Excelente","201.61.35.194","4",,,"74.125.52.64","2","142.251.228.185","4","172.217.28.78","3",,,,,,
"2025-11-11 11:00:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","12","True","100","Excelente","177.135.92.218","1","152.255.148.71","4",,,"152.255.164.252","7","74.125.52.64","8","142.250.63.175","8","192.178.110.189","9","172.217.29.206","8"
"2025-11-11 11:00:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","15","True","100","Excelente","177.135.92.218","4","152.255.148.71","2",,,"152.255.164.252","7","74.125.52.64","9","142.250.63.175","8","192.178.110.189","9","172.217.29.206","7"
"2025-11-11 11:03:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","17","True","100","Excelente","201.6.75.89","7","201.6.65.210","7","201.6.64.230","6","142.250.175.238","5","209.85.251.13","6","142.250.78.142","5",,,,
"2025-11-11 11:03:01","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","42","True","100","Excelente","201.6.72.9","16","201.6.64.196","16","72.14.196.224","19","142.250.58.249","23","172.217.28.206","18",,,,,,
"2025-11-11 11:03:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","10","True","100","Excelente","8.243.34.13","9",,,"8.243.145.162","8","142.250.232.127","7","142.250.78.142","7",,,,,,
"2025-11-11 11:03:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","58","True","63","Aceitável","8.243.34.13","52",,,"8.243.145.162","61","172.253.76.23","105","172.217.30.142","87",,,,,,
"2025-11-11 11:03:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","99","True","67","Aceitável","177.195.26.9","22","200.179.185.9","15",,,"200.230.251.118","70","200.242.4.2","69","142.250.228.55","69","172.253.70.88","69","209.85.241.217","69"
"2025-11-11 11:03:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","6","True","100","Excelente","201.61.35.194","7",,,"72.14.220.222","3","142.251.238.17","4","172.217.172.142","3",,,,,,
"2025-11-11 11:03:00","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","14","True","100","Excelente","177.135.92.218","2","152.255.130.138","2",,,,,,,"192.178.82.55","8","209.85.252.161","9","142.250.78.142","9"
"2025-11-11 11:06:01","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","27","True","100","Excelente","201.6.72.9","12","201.6.64.196","13","72.14.196.224","22","142.250.58.249","11","172.217.28.206","16",,,,,,
"2025-11-11 11:06:05","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","29","True","100","Excelente","201.6.75.89","9","201.6.65.210","5","201.6.64.230","6","142.250.175.238","6","192.178.240.75","5","142.250.78.110","8",,,,
"2025-11-11 11:06:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","36","True","100","Excelente","8.243.34.13","10",,,"8.243.145.162","22","142.250.232.69","10","172.217.29.238","10",,,,,,
"2025-11-11 11:06:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","15","True","100","Excelente","8.243.34.13","9",,,"8.243.145.162","7","142.250.232.127","8","142.250.219.238","7",,,,,,
"2025-11-11 11:06:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.102","ZSCALER, INC.","165.225.214.102","meet.google.com","60","True","100","Excelente","201.20.249.41","4",,,"72.14.243.38","51","142.251.77.37","52","172.253.53.233","51","172.253.79.164","58","172.253.65.6","54","192.178.84.179","56"
"2025-11-11 11:06:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","81","True","68","Aceitável","177.195.26.9","20","200.179.185.9","10",,,"200.230.251.118","71","200.242.4.2","69","142.250.228.65","69","192.178.99.116","70","192.178.253.139","71"
"2025-11-11 11:06:06","ARCO-PE079VBG","andersongallina","Curitiba","PR","177.135.77.226","Vivo","177.135.77.226","meet.google.com","14","True","100","Excelente","177.135.92.218","2","152.255.149.236","2",,,,,,,"192.178.82.55","8","209.85.249.37","8","142.250.219.238","7"
"2025-11-11 11:09:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","10","True","100","Excelente","8.243.34.13","7","200.189.212.154","14","8.243.145.162","7","142.250.232.127","8","142.250.219.238","8",,,,,,
"2025-11-11 11:09:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","12","True","100","Excelente","201.6.75.89","5","201.6.65.210","4","201.6.64.230","6","142.250.175.238","6","192.178.240.75","6","142.250.78.110","6",,,,
"2025-11-11 11:09:01","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","34","True","100","Excelente","8.243.34.13","11","200.189.212.154","13","8.243.145.162","12","142.250.232.127","11","142.250.219.238","10",,,,,,
"2025-11-11 11:09:01","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","29","True","100","Excelente","201.6.72.9","13","201.6.64.196","19","72.14.196.224","19","142.250.58.249","16","172.217.28.206","17",,,,,,
"2025-11-11 11:09:00","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","85","True","68","Aceitável","177.195.26.9","9","200.179.185.1","7",,,"200.230.251.118","70","200.242.4.2","70","142.250.227.149","69","192.178.97.126","77","209.85.241.217","70"
"2025-11-11 11:09:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","13","True","100","Excelente","201.61.35.194","5",,,"74.125.52.64","3","142.250.63.175","4","142.250.219.238","4",,,,,,
"2025-11-11 11:09:00","ARCO-PE079VBG","andersongallina","Taboão da Serra","SP","200.186.148.18","Cirion Technologies do Brasil Ltda","200.186.148.18","meet.google.com","13","True","100","Excelente","177.135.92.218","2","152.255.149.236","2",,,,,"74.125.52.64","15","192.178.82.55","25","209.85.249.37","10","142.250.219.238","7"
"2025-11-11 11:12:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","18","True","100","Excelente","201.6.75.89","6","201.6.65.210","6","201.6.64.230","9","142.250.175.238","7","209.85.244.85","9","142.250.219.206","6",,,,
"2025-11-11 11:12:00","ARCO-PE0DQH5A","danielcruz","São João da Barra","RJ","165.225.214.98","ZSCALER, INC.","165.225.214.98","meet.google.com","21","True","100","Excelente","8.243.34.13","14","200.189.212.154","10","8.243.145.162","12","142.250.232.127","10","172.217.29.206","11",,,,,,
"2025-11-11 11:12:01","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","64","True","100","Excelente","201.6.72.9","14","201.6.64.196","14","72.14.196.224","17","142.250.58.249","20","172.217.28.206","17",,,,,,
"2025-11-11 11:12:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","6","True","100","Excelente","201.61.35.194","18",,,"74.125.52.64","3","192.178.82.55","5","172.217.29.206","3",,,,,,
"2025-11-11 11:12:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","16","True","100","Excelente","177.135.92.218","2","152.255.148.71","1","152.255.130.150","1","152.255.203.144","8","74.125.52.64","8","142.250.63.175","9","192.178.110.189","10","172.217.29.206","11"
"2025-11-11 11:15:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","15","True","100","Excelente","201.6.75.89","6","201.6.65.210","5","201.6.64.230","10","142.250.175.238","8","209.85.244.85","8","142.250.219.206","8",,,,
"2025-11-11 11:15:01","ARCO-PE0BEQWA","jessicamagalhaes","Itupeva","SP","165.225.214.97","ZSCALER, INC.","165.225.214.97","meet.google.com","22","True","100","Excelente","201.6.72.9","13","201.6.64.196","14","72.14.196.224","15","142.250.58.249","16","172.217.28.206","21",,,,,,
"2025-11-11 11:15:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","12","True","100","Excelente","8.243.34.13","11",,,"8.243.145.162","7","142.250.232.127","7","142.250.78.142","7",,,,,,
