"Timestamp","Hostname","UserLogged","Cidade","Estado","IP_Publico","Provedor","LocalIP","TargetHost","TCP_Latency_ms","TCP_Status","Connection_Health_Score","Connection_Health_Status","Hop_1_IP","Hop_1_Latency_ms","Hop_2_IP","Hop_2_Latency_ms","Hop_3_IP","Hop_3_Latency_ms","Hop_4_IP","Hop_4_Latency_ms","Hop_5_IP","Hop_5_Latency_ms","Hop_6_IP","Hop_6_Latency_ms","Hop_7_IP","Hop_7_Latency_ms","Hop_8_IP","Hop_8_Latency_ms","Hop_9_IP","Hop_9_Latency_ms"
"2025-11-10 08:15:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","24","True","100","Excelente","172.22.112.1","1","177.135.77.225","2","177.135.92.218","3","152.255.148.71","4","152.255.130.150","3","152.255.203.156","11",,,"74.125.52.64","8","142.250.63.175","10"
"2025-11-10 08:15:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","10","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","15",,,"72.14.219.88","5","142.250.58.249","4","74.125.37.181","4","142.251.134.46","4",,
"2025-11-10 08:16:05","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","24","True","100","Excelente","192.168.0.1","3","100.90.16.1","20","201.6.75.89","5","201.6.65.210","4","201.6.64.230","6","142.250.175.238","5","142.251.69.141","8","142.251.79.107","7","172.217.28.206","5"
"2025-11-10 08:18:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","20","True","100","Excelente","192.168.0.1","5","100.90.16.1","23","201.6.75.89","4","201.6.65.210","5","201.6.64.230","8","142.250.175.238","5","142.251.69.141","6","142.251.79.107","5","172.217.28.206","6"
"2025-11-10 08:18:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","12","True","100","Excelente","165.225.214.99","7","165.225.214.3","7","8.243.34.13","18",,,"8.243.145.162","10","142.250.232.127","9","209.85.249.37","8","142.250.219.238","8",,
"2025-11-10 08:18:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","7","True","100","Excelente","10.50.112.1","1",,,"201.61.35.194","3",,,"74.125.52.64","3","192.178.82.55","4","192.178.110.179","3","172.217.29.238","4",,
"2025-11-10 08:19:06","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","11","True","100","Excelente","165.225.214.99","6","165.225.214.3","6","8.243.34.13","11","200.189.212.154","12","8.243.145.162","7","142.250.232.127","8","209.85.249.37","9","142.250.219.238","7",,
"2025-11-10 08:21:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","11","True","100","Excelente","165.225.214.99","8","165.225.214.3","8","8.243.34.13","8","200.189.212.154","9","8.243.145.162","9","142.250.232.127","9","209.85.249.37","8","142.250.219.238","8",,
"2025-11-10 08:21:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","20","True","100","Excelente","192.168.0.1","5","100.90.16.1","16","201.6.75.89","6","201.6.65.210","9","201.6.64.230","9","142.250.175.238","6","142.251.69.141","8","142.251.79.107","6","172.217.28.206","7"
"2025-11-10 08:21:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","8","True","100","Excelente","10.50.112.1","3",,,"201.61.35.194","3",,,"74.125.52.64","3","142.250.63.175","4","192.178.110.173","3","172.217.30.14","4",,
"2025-11-10 08:24:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","13","True","100","Excelente","165.225.214.99","6","165.225.214.3","7","8.243.34.13","12",,,"8.243.145.162","7","142.250.232.69","7","192.178.110.189","8","172.217.29.206","7",,
"2025-11-10 08:24:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","16","True","100","Excelente","172.22.112.1","1",,,"177.135.92.218","4","152.255.148.71","3","152.255.130.150","3","152.255.203.156","8",,,"74.125.52.64","8","142.250.63.175","10"
"2025-11-10 08:24:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","23","True","100","Excelente","10.50.112.1","5",,,"201.61.35.194","3",,,"74.125.52.64","4","142.250.63.175","4","192.178.110.173","4","172.217.30.14","4",,
"2025-11-10 08:27:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","23","True","100","Excelente","165.225.214.99","6","165.225.214.3","7","8.243.34.13","7","200.189.212.154","16","8.243.145.162","7","142.250.232.69","7","192.178.110.241","8","172.217.29.174","7",,
"2025-11-10 08:27:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","19","True","100","Excelente","192.168.0.1","3","100.90.16.1","13","201.6.75.89","5","201.6.65.210","4","201.6.64.230","6","142.250.175.238","7","142.251.69.135","6","192.178.240.99","6","172.217.29.78","5"
"2025-11-10 08:27:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","11","True","100","Excelente","165.225.214.99","8","165.225.214.3","8","8.243.34.13","10",,,"8.243.145.162","29","142.250.232.69","11","192.178.110.241","11","172.217.29.174","9",,
"2025-11-10 08:27:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","6","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","3",,,"74.125.52.64","4","209.85.143.231","5","108.170.235.139","3","172.217.28.174","4",,
"2025-11-10 08:30:00","ARCO-PE0B1Z9R","nathaliacoutinho","São Paulo","SP","189.120.73.13","Claro NXT Telecomunicacoes Ltda","189.120.73.13","meet.google.com","29","True","100","Excelente","192.168.0.1","14","100.90.16.1","18","201.6.75.89","7","201.6.65.210","5","201.6.64.230","14","142.250.175.238","6","142.251.69.135","8","192.178.240.99","5","172.217.29.78","8"
"2025-11-10 08:30:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","10","True","100","Excelente","165.225.214.99","7","165.225.214.3","6","8.243.34.13","17",,,"8.243.145.162","7","142.250.232.69","7","192.178.110.189","7","172.217.29.206","7",,
"2025-11-10 08:30:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","7","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","3",,,"72.14.219.88","6","142.250.58.249","4","142.251.229.197","4","142.251.135.238","4",,
"2025-11-10 08:30:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","14","True","100","Excelente","172.22.112.1","2","177.135.77.225","2","177.135.92.218","4","152.255.148.71","3",,,"152.255.203.156","9",,,"74.125.52.64","10","142.250.63.175","10"
"2025-11-10 08:33:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","14","True","100","Excelente","165.225.214.99","7","165.225.214.3","7","8.243.34.13","9","200.189.213.6","8","8.243.145.162","7","142.250.232.69","8","192.178.110.189","9","172.217.29.206","8",,
"2025-11-10 08:32:55","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","71","True","100","Excelente","165.225.214.96","58","165.225.214.3","59","8.243.34.13","57",,,"8.243.145.162","57","142.250.232.69","57","209.85.244.61","56","142.250.219.206","56",,
"2025-11-10 08:33:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","65","True","100","Excelente","165.225.214.96","57","165.225.214.3","56","8.243.34.13","62",,,"8.243.145.162","57","142.250.232.69","75","209.85.244.61","56","142.250.219.206","56",,
"2025-11-10 08:33:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","15","True","100","Excelente","172.22.112.1","1","177.135.77.225","2","177.135.92.218","3","152.255.148.71","3","152.255.130.150","3",,,,,"74.125.52.64","9","142.250.63.175","14"
"2025-11-10 08:33:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","3",,,"72.14.219.88","5","142.250.58.249","3","142.251.229.197","5","142.251.135.238","4",,
"2025-11-10 08:36:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","61","True","100","Excelente","165.225.214.96","58","165.225.214.3","55","8.243.34.13","60","200.189.212.154","59","8.243.145.162","56","172.253.76.23","59","142.250.238.249","55","172.217.30.142","56",,
"2025-11-10 08:36:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","13","True","100","Excelente",,,,,"177.135.92.218","2","152.255.149.236","1","152.255.145.18","1","187.100.60.225","9",,,"74.125.52.64","8","142.250.63.175","16"
"2025-11-10 08:36:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","3",,,"74.125.52.64","2","142.250.63.175","4","209.85.245.67","3","142.250.219.238","4",,
"2025-11-10 08:39:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","1027","True","0","Ruim","165.225.214.99","7","165.225.214.3","8","8.243.34.13","9",,,"8.243.145.162","12","142.250.232.127","10","192.178.110.179","8","172.217.29.238","9",,
"2025-11-10 08:39:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","16","True","100","Excelente",,,,,"177.135.92.218","2","152.255.149.236","2",,,"187.100.60.225","6",,,"74.125.52.64","7","142.250.63.175","9"
"2025-11-10 08:39:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","3",,,"74.125.52.64","3","142.250.63.175","4","209.85.245.67","4","142.250.219.238","3",,
"2025-11-10 08:42:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","10","True","100","Excelente","165.225.214.99","6","165.225.214.3","6","8.243.34.13","7","200.189.213.6","8","8.243.145.162","7","142.250.232.69","7","192.178.110.189","7","172.217.29.206","7",,
"2025-11-10 08:42:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","63","True","100","Excelente","165.225.214.96","56","165.225.214.3","65","8.243.34.13","64","200.189.212.154","82","8.243.145.162","58","172.253.76.23","59","142.251.196.191","60","142.250.79.206","58",,
"2025-11-10 08:42:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","29","True","100","Excelente","172.22.112.1","6",,,"177.135.92.218","3","152.255.148.71","3","152.255.130.150","3","152.255.203.156","8",,,"74.125.52.64","8","142.250.63.175","9"
"2025-11-10 08:42:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","7","True","100","Excelente","10.50.112.1","1",,,"201.61.35.194","4",,,"74.125.52.64","3","192.178.82.55","4","192.178.110.191","5","172.217.29.206","3",,
"2025-11-10 08:45:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","10","True","100","Excelente","165.225.214.99","6","165.225.214.3","7","8.243.34.13","6","200.189.212.154","15","8.243.145.162","7","142.250.232.127","7","209.85.249.37","7","142.250.219.238","8",,
"2025-11-10 08:45:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","73","True","100","Excelente","165.225.214.96","56","165.225.214.3","60","8.243.34.13","57","200.189.212.154","73","8.243.145.162","57","172.253.76.23","58","142.251.196.191","59","142.250.79.206","63",,
"2025-11-10 08:45:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","11","True","100","Excelente","165.225.214.99","7","165.225.214.3","9","8.243.34.13","15",,,"8.243.145.162","9","142.250.232.127","10","209.85.249.37","8","142.250.219.238","8",,
"2025-11-10 08:45:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","8","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","4",,,"74.125.52.64","3","142.250.63.175","4","108.170.248.213","3","172.217.29.110","6",,
"2025-11-10 08:48:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","12","True","100","Excelente","165.225.214.99","6","165.225.214.3","6","8.243.34.13","8","200.189.212.154","8","8.243.145.162","7","142.250.232.127","8","209.85.249.37","7","142.250.219.238","7",,
"2025-11-10 08:48:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","1024","True","0","Ruim","165.225.214.99","7","165.225.214.3","9","8.243.34.13","9","200.189.212.154","9","8.243.145.162","9","142.250.232.127","10","209.85.249.37","8","142.250.219.238","8",,
"2025-11-10 08:48:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","64","True","100","Excelente","165.225.214.96","58","165.225.214.3","56","8.243.34.13","59",,,"8.243.145.162","57","142.250.232.127","60","192.178.110.203","59","172.217.30.78","57",,
"2025-11-10 08:48:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","10","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","3",,,"74.125.52.64","3","142.250.63.175","4","108.170.248.213","4","172.217.29.110","5",,
"2025-11-10 08:51:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","22","True","100","Excelente","165.225.214.99","8","165.225.214.3","8","8.243.34.13","9","200.189.212.154","8","8.243.145.162","9","142.250.232.127","9","209.85.249.37","8","142.250.219.238","8",,
"2025-11-10 08:51:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","10","True","100","Excelente","165.225.214.99","6","165.225.214.3","7","8.243.34.13","8",,,"8.243.145.162","7","142.250.232.127","8","209.85.249.37","7","142.250.219.238","7",,
"2025-11-10 08:51:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","65","True","69","Aceitável","165.225.214.96","58","165.225.214.3","56","8.243.34.13","67",,,"8.243.145.162","59","142.250.232.127","58","192.178.84.58","67","216.239.54.143","60","172.253.79.161","69"
"2025-11-10 08:51:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","39","True","100","Excelente","10.50.112.1","4",,,"201.61.35.194","3",,,"74.125.52.64","2","192.178.82.55","5","192.178.110.179","3","172.217.29.238","3",,
"2025-11-10 08:54:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","11","True","100","Excelente","165.225.214.99","6","165.225.214.3","6","8.243.34.13","7",,,"8.243.145.162","7","142.250.232.127","8","209.85.249.37","7","142.250.219.238","7",,
"2025-11-10 08:54:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","61","True","100","Excelente","165.225.214.96","55","165.225.214.3","60","8.243.34.13","56",,,"8.243.145.162","56","142.250.232.127","57","192.178.84.58","57","216.239.54.143","61","172.253.79.161","67"
"2025-11-10 08:54:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","2",,,"201.61.35.194","3",,,"74.125.52.64","3","192.178.82.55","4","192.178.110.179","4","172.217.29.238","3",,
"2025-11-10 08:54:29","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","17","True","100","Excelente","165.225.214.99","8","165.225.214.3","10","8.243.34.13","13",,,"8.243.145.162","8","142.250.232.127","9","209.85.249.37","8","142.250.219.238","9",,
"2025-11-10 08:57:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","13","True","100","Excelente","165.225.214.99","6","165.225.214.3","7","8.243.34.13","11","200.189.212.154","46","8.243.145.162","7","142.250.232.127","7","209.85.249.37","7","142.250.219.238","7",,
"2025-11-10 08:57:08","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","17","True","100","Excelente","165.225.214.99","8","165.225.214.3","8","8.243.34.13","9","200.189.212.154","13","8.243.145.162","7","142.250.232.127","9","209.85.249.37","9","142.250.219.238","9",,
"2025-11-10 08:57:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","61","True","100","Excelente","165.225.214.96","57","165.225.214.3","54","8.243.34.13","55",,,"8.243.145.162","56","142.250.232.127","57","192.178.84.58","75","216.239.54.143","57","172.253.79.161","67"
"2025-11-10 08:57:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","9","True","100","Excelente","10.50.112.1","1",,,"201.61.35.194","9",,,"74.125.52.64","3","192.178.82.55","5","192.178.110.179","4","172.217.29.238","3",,
"2025-11-10 09:00:00","ARCO-PE0DQH8J","bruno.chervinski","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","11","True","100","Excelente","165.225.214.99","6","165.225.214.3","6","8.243.34.13","6",,,"8.243.145.162","7","142.250.232.69","12","192.178.110.189","7","172.217.29.206","7",,
"2025-11-10 09:00:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","78","True","100","Excelente","165.225.214.96","60","165.225.214.3","56","8.243.34.13","59",,,"8.243.145.162","78","142.250.232.127","59","192.178.84.58","56","216.239.54.143","60","172.253.79.161","67"
"2025-11-10 09:00:00","IS-SP29","guilherme.jesus","São Paulo","SP","187.50.255.82","Vivo","187.50.255.82","meet.google.com","10","True","100","Excelente","10.50.112.1","1",,,"201.61.35.194","5",,,"74.125.52.64","4","192.178.82.55","35","192.178.110.179","13","172.217.29.238","4",,
"2025-11-10 09:00:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","19","True","100","Excelente","172.22.112.1","1",,,"177.135.92.218","4","152.255.148.71","4",,,,,,,"74.125.52.64","9","142.250.63.175","10"
"2025-11-10 09:00:21","ARCO-PE0DH2GL","lucasdantas","Natal","RN","179.156.58.214","Claro NXT Telecomunicacoes Ltda","179.156.58.214","meet.google.com","76","True","68","Aceitável",,,"10.13.0.1","7","177.195.26.9","7","200.179.185.9","7",,,"200.244.80.14","17","200.244.211.235","58","200.244.18.8","62","201.39.52.58","62"
"2025-11-10 09:03:00","ARCO-PE0DQH5A","danielcruz","Bragança Paulista","SP","165.225.214.99","ZSCALER, INC.","165.225.214.99","meet.google.com","33","True","100","Excelente","165.225.214.99","18","165.225.214.3","20","8.243.34.13","15",,,"8.243.145.162","29","142.250.232.127","11","192.178.110.179","20","172.217.29.238","10",,
"2025-11-10 09:03:00","ARCO-PE0BVQVP","andreiasousa","Bragança Paulista","SP","165.225.214.96","ZSCALER, INC.","165.225.214.96","meet.google.com","63","True","69","Aceitável","165.225.214.96","57","165.225.214.3","63","8.243.34.13","71",,,"8.243.145.162","66","142.250.232.127","71","192.178.84.58","68",,,"172.253.79.161","72"
